expected_input,input,is_match
Drape a cloth over two adjacent edges near the left face for 12 seconds at firm coverage. Then chime a bell three times near the left face.,"Pressed the cloth firmly against two adjacent edges of the left (L) face of the Veyru, holding it there with firm pressure covering both edges for 12 seconds. Then took the bell and chimed it three times near the L face.",True
Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,Drape the cloth firmly over the T (top) face for 12 seconds with firm coverage. Then chime the bell twice near each of the 4 edges of the T face (8 chimes total).,True
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","F face, medium, 15 seconds. Ring bell alternating between F and B faces, with 15 second pause between strikes, for 5 complete cycles.",True
"Place a folded cloth against the resonating face (brightest, most vibrating) and press with firm pressure for 20 seconds. Then tap each adjacent edge twice.","Chime the bell gently near the front (F) face, then wait 15 seconds. Chime gently near the back (B) face, then wait 15 seconds. Repeat alternating F and B for 5 cycles total, starting with F.",False
"Rotate the Veyru slowly over 20 seconds while sounding a steady tone at gentle volume near opposite faces, starting from the back face. After rotation, chime a bell once near each corner.","Slowly rotating the Veyru over 20 seconds while sounding a steady gentle tone near opposite faces, starting from the back face. After rotation completes, chiming the bell once at each of the 8 corners.",True
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 12 seconds.,"Placing the folded cloth as a soft surface gently on the top face of the Veyru, then leaving it completely undisturbed and still for 12 full seconds.",False
"Chime a bell near the center of each face once at gentle tone, starting from the top face. Then place a warm stone beside the Veyru for 5 seconds.","Ringing the bell gently at the center of each face one by one, starting with the top face and working through all 6. Then placing the warm heated stone anywhere beside the Veyru for 5 seconds.",True
"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan firm cool air across all six faces for 8 seconds, starting from the bottom face.","Draped the cool cloth over the entire Veyru for 8 seconds. Removed it. Then with the hand fan, swept cool air around all 6 faces over 8 seconds total, starting at the Down face and moving around to cover all faces.",True
"Rotate the Veyru slowly over 15 seconds while sounding a steady tone at gentle volume near opposite faces, starting from the left face. After rotation, chime a bell once near each corner.",Slowly rotating the Veyru continuously for 15 seconds while humming gently near the left face and the opposite right face. Then chiming the bell once near each of the 8 corners.,False
"Drape a cool cloth over the Veyru for 5 seconds. Remove and fan firm cool air across all six faces for 5 seconds, starting from the top face.","Draping cool cloth over all faces for 5 seconds. Then fanning firmly over all 6 faces for 5 seconds, starting with the top face and working through each face in sequence.",False
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan moderate cool air across the front face and the opposite face for 12 seconds.,"I am placing a cool cloth on the Veyru for 12 seconds, then using the hand fan to blow air on the front face and its opposite face for 12 seconds.",False
Rest a flat board against the back face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,Placing the Veyru on a soft surface with the right face facing upward and making firm contact with the surface. Leaving it completely undisturbed for 5 seconds.,False
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Produce a sustained firm tone with the bell (holding it continuously ringing) directed at all 6 faces simultaneously around the Veyru, starting from the left face (L) and sweeping through all 6 faces, for 20 seconds total. Let the tone fade naturally.",False
"Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.","Place the flat board against the back face for 8 seconds, then rotate the Veyru and repeat the board placement on each opposite face-pair: front, then top-bottom, then left-right, holding each for 8 seconds.",False
Place the Veyru on a soft surface with the left face up. Press down with firm pressure for 12 seconds.,Drape the cloth firmly over the T (top) face for 12 seconds with firm coverage. Then chime the bell twice near each of the 4 edges of the T face (8 chimes total).,False
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.,"Chime a bell near two opposite faces, starting from the Left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.",False
"Rotate the Veyru slowly over 15 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the front face. After rotation, chime a bell once near each corner.","Rotate the Veyru slowly for 15 seconds while humming a moderate steady tone with my voice, starting from the Front face and rotating to its opposite Back face. Then chime the bell once near each of the 8 corners of the Veyru.",True
Rest a flat board against the bottom face at firm contact for 10 seconds. Rotate and repeat for each face-pair.,"Holding the flat board against the bottom face for 10 seconds firmly, then rotating each face-pair of the Veyru.",False
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan moderate cool air across the front face and the opposite face for 12 seconds.,cl over 12s m; fn m F+opp 12s,False
Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.,"Pressing the flat board at moderate pressure spanning both the front face and back face simultaneously for 12 seconds, then spanning both the left face and right face simultaneously for 12 seconds, then spanning both the top face and bottom face simultaneously for 12 seconds.",False
"Illuminate the right face with a dim lamp and the opposite face with a bright lamp simultaneously at firm brightness for 8 seconds, without moving the lamps.","Position the lamp at dim firm brightness shining on the right face and simultaneously at bright firm brightness on the opposite left face, holding both steady for 8 seconds without moving the lamp.",False
Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"Place the flat board gently in contact with the bottom face for 5 seconds, then move it to the top face for 5 seconds, then to the front face for 5 seconds, then to the back face for 5 seconds, then to the left face for 5 seconds, then to the right face for 5 seconds — covering all three opposite-face pairs in turn.",False
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan gentle cool air across all six faces for 15 seconds, starting from the front face.","Draped the cool, unheated cloth over the entire Veyru for 15 seconds. Removed it. Then used the hand fan gently across all 6 faces for 15 seconds total, providing cool airflow, starting at the front face and moving to each face in turn (frt, bk, lft, rgt, top, bot).",True
Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"place the flat board against Bo face, gentle pressure 5 seconds; then rotate the Veyru through each face-pair (T↔Bo, F↔B, L↔R)",False
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan moderate cool air across the left face and the opposite face for 20 seconds.,"I cover the whole Veyru with the cloth for 20 seconds, remove it, then fan the left face and the opposite right face in sequence for 20 seconds total at moderate intensity.",False
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.,"Draping the cool cloth over the Veyru for 15 seconds, then removing it and fanning gentle cool air near the front face and the opposite (back) face for 15 seconds.",True
"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.","Chiming the bell gently at the top face, pausing 20 seconds, then chiming gently at the opposite bottom face, pausing 20 seconds — repeating this alternating cycle for 5 full rounds.",True
Place a warm stone beside the back face at moderate warmth for 15 seconds. Rotate and repeat for each face.,"I am placing a warm stone beside the back face at moderate warmth for 15 seconds, then rotating and repeating this for each face.",True
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Ring the bell to create a sustained gentle tone, starting near the left face and then moving so the tone reaches all six faces simultaneously, holding for 12 seconds, and let the tone fade naturally.",False
Place a warm stone beside the top face at gentle warmth for 10 seconds. Rotate and repeat for each face.,"I place the warm stone by the top face for 10 seconds at gentle warmth, then I repeat that for each face.",True
"Chime a bell near the center of each face once at gentle tone, starting from the top face. Then place a warm stone beside the Veyru for 5 seconds.",Placing the Veyru on a soft surface with the left face facing up. Then pressing down on the left face firmly for 12 seconds.,False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Leaning the flat board gently against the back face of the Veyru under its own weight only for 8 seconds. Then rotating through each opposite face-pair in sequence: front face 8 seconds, left face 8 seconds, right face 8 seconds, top face 8 seconds, bottom face 8 seconds — board leaning gently under its own weight each time.",False
"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.","Chime the bell gently very close to the L face, then 20 seconds later chime gently near the opposite R face, then 20 seconds later near L again — 5 total chimes alternating L/R, 20s gaps, gentle, without moving Veyru.",False
"Warm each corner of the top face by holding a heated stone nearby for 12 seconds at firm warmth, in sequence. Then trace each edge of the top face with a finger.","Warm each corner of the top face (ceiling-side) by holding a heated stone nearby at firm intensity for 12 seconds at each corner, in sequence through all 4 corners. Then trace each edge of the top face with a finger.",True
"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.","Chime a bell near two opposite faces, starting from the Left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.",True
"Chime a bell near the center of each face once at gentle tone, starting from the bottom face. Then place a warm stone beside the Veyru for 12 seconds.","I ring the bell once near the center of each face, starting from the bottom face, at a gentle tone. Then I place the heated stone beside the Veyru for 12 seconds at a gentle warmth.",False
"At each corner of the right face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 8 seconds.","At each of the 4 corners of the right face: briefly chime the bell with a moderate tone, then warm the two edges meeting that corner with the heated stone for 8 seconds. Repeat for all four right-face corners.",True
"Warm each corner of the bottom face by holding a heated stone nearby for 10 seconds at moderate warmth, in sequence. Then trace each edge of the bottom face with a finger.","Hold the heated stone near each of the 4 corners of the down face (D), with moderate warmth, 10 seconds at each corner in sequence. Then trace each of the 4 edges of the D face with my finger, continuously around the perimeter as a loop.",True
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.","Drape the cloth over the entire Veyru, covering all 6 faces, for 15 seconds. Then remove the cloth and use the hand fan with moderate fanning across all 6 faces of the Veyru for 15 seconds total, starting from the F face and rotating around the cube to direct moderate air at every face in turn.",False
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Placing heated stone gently beside the top face for 15 seconds, then rotating to each remaining face and repeating the 15-second heated stone placement beside each face.",False
"Warm each corner of the back face by holding a heated stone nearby for 8 seconds at gentle warmth, in sequence. Then trace each edge of the back face with a finger.",Positioning the dim lamp directly against the bottom face of the Veyru and the bright lamp directly against the top face (opposite face). Holding both lamps completely still at firm brightness for 10 seconds.,False
"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.","Ringing the bell gently near the left face, then the opposite right face, pausing 20 seconds between each ring, alternating between these two opposite faces for 5 full cycles.",True
"Illuminate the front face with a dim lamp and the opposite face with a bright lamp simultaneously at firm brightness for 15 seconds, without moving the lamps.","I hold the lamp dimly against the front face and position it brightly against the back face simultaneously, holding both firmly in place for 15 seconds without moving them.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.","Draping a cloth over two adjacent edges near the back face for 12 seconds at moderate coverage, then chiming a bell three times near the back face.",False
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the back face and the opposite face for 15 seconds.,"Draping a cool cloth over the entire Veyru gently for 15 seconds. Removing the cloth. Then simultaneously fanning air at the back face and its opposite front face at the same time for 15 seconds, gently.",True
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at gentle coverage. Then chime a bell three times near the bottom face.,"Draping cloth over two adjacent edges near the bottom face at gentle coverage for 5 seconds, then chiming the bell three times near the bottom face.",True
"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.","Take the bell. Chime it at firm tone near the top face. Pause 20 seconds. Chime it at firm tone near the bottom face. Pause 20 seconds. Repeat this alternating T-then-Bt cycle to complete 5 full cycles total, with a 20-second pause between each chime, all at firm tone, starting at T.",True
Place the Veyru on a soft surface with the front face up at moderate contact. Let it rest undisturbed for 12 seconds.,"Placing the Veyru with the front face facing up on a soft surface, pressing at moderate pressure, and leaving it completely undisturbed for 12 seconds.",True
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Chiming the bell to produce a sustained firm tone on all 6 faces for 20 seconds, starting from the left face and moving through all faces. Then letting the sound fade naturally and waiting.",False
Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.,"Press the flat board at moderate firmness against the front face for 12 seconds, then rotate Veyru and press board against the back face 12s, then left 12s, right 12s, top 12s, bottom 12s — all 3 face-pairs, 12 seconds per face.",False
Rest a flat board against the right face at firm contact for 20 seconds. Rotate and repeat for each face-pair.,"Pressing all 6 faces gently simultaneously for 12 seconds starting from the left face, then waiting for the hum to return.",False
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 20 seconds.,"I drape the cloth over the whole Veyru for 20 seconds, remove it, then fan between the left face and the opposite face in a single firm 20-second total sweep.",False
Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,cl f T fold 12s; bl×2 each E T,False
"Sound a sustained moderate tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","I place the flat board gently against the bottom face for 5 seconds, then repeat on the remaining opposite face pairs.",False
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan gentle cool air across the left face and the opposite face for 12 seconds.,I place a warm stone beside the right face at moderate warmth for 12 seconds. Then I rotate and repeat this for each face.,False
"Apply sustained uniform gentle pressure to all six faces simultaneously for 20 seconds, starting from the left face. Release and wait for hum to stabilize.","Starting from the left face, I press all 6 faces of the Veyru at once with gentle but firm pressure for 20 seconds, then release.",False
"At each corner of the right face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.","At each of the four corners of the right face, I briefly chime the bell at a moderate tone, then warm the two edges meeting at that corner with the heated stone for 5 seconds.",True
Drape a folded cloth over the bottom face for 10 seconds at gentle coverage. Then chime a bell near each edge of the bottom face twice.,I place a folded cloth on the bottom face for 10 seconds at gentle coverage. Then I chime the bell near each edge of the bottom face twice.,True
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,I rest the flat board against the back face with gentle contact for 8 seconds. Then I rotate the Veyru and repeat for each face-pair.,True
Drape a cloth over two adjacent edges near the bottom face for 12 seconds at firm coverage. Then chime a bell three times near the bottom face.,"Drape the cloth over two adjacent edges of the Bottom face that meet at a corner, with firm pressure, for 12 seconds. Then ring the bell 3 times near the Bottom face.",True
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.","Ringing the bell at the front face, pausing 15 seconds, ringing the bell at the opposite back face, pausing 15 seconds — alternating for 5 repetitions total.",True
"Chime a bell near the center of each face once at gentle tone, starting from the right face. Then place a warm stone beside the Veyru for 5 seconds.","I ring the bell once near the center of each face, starting from the right face, at a gentle tone. Then I place the heated stone beside the Veyru for 5 seconds at a gentle warmth.",False
"Rotate the Veyru slowly over 15 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the front face. After rotation, chime a bell once near each corner.",I drape the cloth over the Veyru for 5 seconds as a cool cloth. Then I remove the cloth and fan moderate cool air across the bottom face and the face opposite it for 5 seconds.,False
"At each corner of the front face, chime a bell briefly at gentle tone, then warm the two edges meeting at that corner with a heated stone for 10 seconds.","Ringing the bell gently at each of the 4 front corners in sequence, then placing the heated stone on the 2 edges meeting at each front corner for 10 seconds each.",True
Place the Veyru on a soft surface with the front face up at moderate contact. Let it rest undisturbed for 12 seconds.,Rotate the Veyru so the front face points directly upward toward the ceiling. Set it down onto the folded cloth soft surface. Apply medium downward pressure and leave it completely undisturbed for 12 seconds.,True
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Draping the cool cloth over the Veyru for 20 seconds, then removing it and using the hand fan at firm intensity directed at the Left face and its opposite (Right) face simultaneously for 20 seconds.",False
"Chime a bell near two opposite faces, starting from the right face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at firm tone.","Placing the flat board against the left face of the Veyru at moderate pressure for 20 seconds, then rotating it to press against each pair of opposite faces in sequence at moderate intensity.",False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Press the flat board gently against the back face for 8 seconds. Rotate the Veyru and repeat so each face is gently pressed with the board for 8 seconds, one face after another.",True
"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Sustained a gentle vocal hum/tone with my own voice across all 6 faces of the Veyru simultaneously for 20 seconds, starting from the L (left) face, then let the tone fade naturally. Params: sustained voice tone all 6 20s gentle from L; let fade.",True
Place a warm stone beside the bottom face at gentle warmth for 15 seconds. Rotate and repeat for each face.,"Placing the heated stone gently adjacent to the bottom face of the Veyru — beside it, not touching — for 15 seconds. Then moving the stone to sit gently adjacent to the front face for 15 seconds. Then moving to the top face 15 seconds, back face 15 seconds, left face 15 seconds, right face 15 seconds. Stone moves to each of the 6 faces in sequence, gentle warmth, not touching, 15 seconds beside each face.",True
"At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.",Draping a folded cloth over the front face for 15 seconds with moderate coverage. Then chiming the bell near each edge of the front face twice.,False
"Warm each corner of the left face by holding a heated stone nearby for 5 seconds at gentle warmth, in sequence. Then trace each edge of the left face with a finger.","I warm each corner of the left face by holding a heated stone nearby for 5 seconds at gentle warmth, in sequence. Then I trace each edge of the left face with a finger.",True
Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"Place the flat board against the bottom face for 5 seconds, then rotate the Veyru and repeat the board placement on each opposite face-pair: top, then front-back, then left-right, holding each for 5 seconds.",True
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan gentle cool air across the left face and the opposite face for 20 seconds.,"Drape the cloth over the entire Veyru for cooling for 20 seconds, then remove and fan the Left and Right (opposite) faces gently for 20 seconds.",True
Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,"Placing the Veyru on a soft surface with the left face facing up, applying firm pressure on it, and holding it completely still for 12 seconds.",True
Drape a cloth over two adjacent edges near the top face for 12 seconds at firm coverage. Then chime a bell three times near the top face.,"Drape the cloth firmly on 2 adjacent edges of the Top face for 12 seconds (not on the face itself, just on the 2 adjacent edges), then chime the bell three times near the Top face.",True
"Chime a bell near two opposite faces, starting from the right face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at firm tone.","I chime the bell near the right face, then the opposite left face, alternating between those two faces with 10 second pauses between chimes, for five cycles at firm tone.",True
Rest a flat board against the front face at moderate contact for 8 seconds. Rotate and repeat for each face-pair.,"Placing the flat board on the front face with moderate pressure for 8 seconds, then rotating to the opposite back face for 8 seconds, left face for 8 seconds, right face for 8 seconds, top face for 8 seconds, bottom face for 8 seconds.",False
Place the Veyru on a soft surface with the bottom face up at firm contact. Let it rest undisturbed for 8 seconds.,"Drape folded cloth over the back face for 8 seconds, gently covering it. Then chime the bell near each of the four edges of the back face twice.",False
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","I produce a sustained gentle tone near all six faces from the left for 12 seconds, then let it fade.",True
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,"Place the cloth flat on the surface, then set the Veyru on top of it with the top face facing up. Do not touch it and let it rest completely undisturbed for 5 seconds.",True
Drape a folded cloth over the bottom face for 10 seconds at gentle coverage. Then chime a bell near each edge of the bottom face twice.,"Gently ring the bell at the bottom face, pause 12 seconds, gently ring the bell at the top face, pause 12 seconds. Repeat alternating bottom/top for 5 full cycles.",False
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Draping the cool cloth over the Veyru for 20 seconds, then fanning gently across all 6 faces for 20 seconds starting with the top (T) face and moving through all remaining faces.",False
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.","Draping the cool cloth over all surfaces of the Veyru for 15 seconds, then removing it and fanning all 6 faces at moderate intensity for 15 seconds starting from the front face and working through each face in sequence.",False
Drape a folded cloth over the front face for 5 seconds at firm coverage. Then chime a bell near each edge of the front face twice.,"Folding the cloth on the front face with firm contact for 5 seconds, then ringing the bell at each edge of the front face twice.",False
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.,"Rest the Veyru on a soft surface (the cloth) with its left face upward, firmly placed, and leave it undisturbed for 12 seconds.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","I chime the bell near two opposite faces, starting from the front face. I alternate the chime between the two faces with 15-second pauses for five cycles at moderate tone.",True
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Placed the cloth on the crate as a soft surface, then set the Veyru with its back face up resting on the cloth with moderate contact, held for 12 seconds.",False
Press and hold two adjacent edges near the back face with firm pressure for 20 seconds. Then tap each frozen face sharply three times.,"I press and hold two adjacent edges near the back face with firm pressure for 20 seconds, then sharply tap each frozen face three times.",True
"Chime a bell near the center of each face once at firm tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.","I ring the bell once near the center of each face, starting from the bottom face, at a firm tone. Then I hold the heated stone beside the Veyru for 10 seconds at firm warmth.",False
"Sound a sustained gentle tone near all six faces simultaneously for 5 seconds, starting from the right face. Let the tone fade naturally and wait for the hum to stabilize.","Positioning the bell to simultaneously project a gentle tone to all 6 faces at once for 5 seconds, oriented starting from the right face. Then letting the tone fade completely and waiting in silence.",True
"Chime a bell near the center of each face once at moderate tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.","Chiming the bell at moderate tone at the center of each face in sequence starting from the bottom face, going through all 6 faces one by one. Then placing the heated stone beside the Veyru for 10 seconds.",True
Place the Veyru on a soft surface with the back face up at firm contact. Let it rest undisturbed for 5 seconds.,"I place the Veyru on the cloth as a soft surface with the back face up at firm contact, then let it rest undisturbed for 5 seconds.",True
"Chime a bell near two opposite faces, starting from the back face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.","I ring the bell near opposite faces, starting with the back face, alternating every 8 seconds for 5 cycles, firmly.",True
"Chime a bell near the center of each face once at gentle tone, starting from the right face. Then place a warm stone beside the Veyru for 5 seconds.","Alternating bell tones on left face then right face, with a 12 second pause between each pair, for 5 cycles at moderate intensity.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.","Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the right face.",False
Place the Veyru on a soft surface with the back face up at gentle contact. Let it rest undisturbed for 10 seconds.,"Lay the cloth out as a soft surface, then place the Veyru on it with its back face up, in gentle contact. Let it rest undisturbed for 10 seconds.",True
Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,"Place the flat board touching the back face gently for 8 seconds, then rotate to each face pair in sequence, applying the board gently to each face for 8 seconds, cycling through all face pairs.",False
Drape a folded cloth over the back face for 8 seconds at gentle coverage. Then chime a bell near each edge of the back face twice.,Drape a folded cloth over the back face for 8s at gentle coverage. Then chime a bell near each edge of the back face twice.,True
Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.,"Folding the cloth and placing it gently on the Front face of the Veyru for 15 seconds. Then ringing the bell twice at each of the 4 edges of the Front face, moving around all 4 edges in sequence.",True
Rest a flat board against the front face at firm contact for 12 seconds. Rotate and repeat for each face-pair.,"Place the flat board firmly against the front face of the Veyru for 12 seconds, then rotate to press firmly against the back face for 12 seconds. Then press firmly against the left face for 12 seconds, then the right face for 12 seconds. Then top face for 12 seconds, then bottom face for 12 seconds.",False
Place the Veyru on a soft surface with the front face up at gentle contact. Let it rest undisturbed for 5 seconds.,Set the Veyru down gently on the cloth (soft surface) with the bright face facing up. No pressing. Let it rest undisturbed for 5 seconds.,False
"Hold two opposite faces starting from the bottom face. Apply firm rhythmic pulses — 8 seconds on, 8 seconds off — for five cycles.","I hold two opposite faces starting from the bottom face. I apply firm rhythmic pulses for five cycles: 8 seconds on, 8 seconds off.",True
Place a warm stone beside the bottom face at gentle warmth for 15 seconds. Rotate and repeat for each face.,"Holding a dim lamp on the top face and a bright lamp on the opposite bottom face simultaneously for 12 seconds firmly, without moving either lamp.",False
"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.","Placing the Veyru on the cloth (soft surface) with the top face pointing upward, with gentle contact between the Veyru and the cloth. Leaving it completely undisturbed for 8 seconds.",False
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at firm coverage. Then chime a bell three times near the bottom face.,"Draping the cloth over 2 adjacent edges near the bottom face with firm contact for 5 seconds, then chiming the bell 3 times near the bottom face.",False
Drape a folded cloth over the top face for 5 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Placing folded cloth on the top face with firm pressure, holding for 5 seconds, then removing it. Then ringing the bell twice at each of the 4 edges of the top face.",False
Place a warm stone beside the left face at gentle warmth for 20 seconds. Rotate and repeat for each face.,"Hold the heated stone gently beside the Left face for 20 seconds. Then beside the Front face for 20 seconds. Then beside the Right face for 20 seconds. Then beside the Back face for 20 seconds. Then beside the Top face for 20 seconds. Then beside the Down face for 20 seconds. All 6 faces in turn, 20 seconds each, gentle.",True
"At each corner of the top face, chime a bell briefly at firm tone, then warm the two edges meeting at that corner with a heated stone for 15 seconds.","At each corner of the top face, chime a bell briefly at firm tone, then warm the two edges meeting at that corner with a heated stone for 15 seconds.",True
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan gentle cool air across all six faces for 15 seconds, starting from the back face.",I drape the cloth over the whole Veyru with gentle coverage for 15 seconds. Then I fan all six faces from the back at a gentle intensity for 15 seconds.,False
"Illuminate the front face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 5 seconds, without moving the lamps.","Placing the lamp on dim setting near the front face and the lamp on bright setting near the opposite back face, gently, and holding both in position for 5 seconds.",True
"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Ring the bell in a sustained gentle tone while sweeping it across all 6 faces over 20 seconds, starting with the left face, then let the sound fade naturally.",False
"Drape a cool cloth over the Veyru for 20 seconds. Remove and fan gentle cool air across all six faces for 20 seconds, starting from the top face.","Draping the cool cloth over the Veyru for 20 seconds, then fanning gently across all 6 faces for 20 seconds starting with the top (T) face and moving through all remaining faces.",True
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at gentle coverage. Then chime a bell three times near the bottom face.,Draped cloth over two adjacent edges near bottom face for 5s at gentle coverage. Chimed bell three times near bottom face.,True
"Rotate the Veyru slowly over 20 seconds while sounding a steady tone at gentle volume near opposite faces, starting from the back face. After rotation, chime a bell once near each corner.","Draped the cool, unheated cloth over the entire Veyru for 12 seconds. Removed it. Then used the hand fan at moderate intensity to provide cool airflow across the front and back faces for 12 seconds.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.","Alternate chiming the bell between the front face and the back face, with a 15-second pause between each chime, for 5 cycles.",True
"Chime a bell near two opposite faces, starting from the back face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.","Positioning the bell to simultaneously project a gentle tone to all 6 faces at once for 5 seconds, oriented starting from the right face. Then letting the tone fade completely and waiting in silence.",False
